fecha,anño,mes,dia_semana,tienda,lambda,clientes
2024-10-01,2024,10,1,Santa Ana,11500,11501
2024-10-01,2024,10,1,La Floresta,8500,8516
2024-10-01,2024,10,1,Los Cedros,9500,9501
2024-10-01,2024,10,1,Palermo,7500,7587
2024-10-01,2024,10,1,Córdoba,9500,9374
2024-10-02,2024,10,2,Santa Ana,12000,12208
2024-10-02,2024,10,2,La Floresta,9000,8964
2024-10-02,2024,10,2,Los Cedros,10000,10005
2024-10-02,2024,10,2,Palermo,8000,8172
2024-10-02,2024,10,2,Córdoba,10000,9925
2024-10-03,2024,10,3,Santa Ana,11500,11464
2024-10-03,2024,10,3,La Floresta,8500,8489
2024-10-03,2024,10,3,Los Cedros,9500,9432
2024-10-03,2024,10,3,Palermo,7500,7397
2024-10-03,2024,10,3,Córdoba,9500,9518
2024-10-04,2024,10,4,Santa Ana,10500,10722
2024-10-04,2024,10,4,La Floresta,7500,7389
2024-10-04,2024,10,4,Los Cedros,8500,8636
2024-10-04,2024,10,4,Palermo,6500,6599
2024-10-04,2024,10,4,Córdoba,8500,8703
2024-10-05,2024,10,5,Santa Ana,9500,9268
2024-10-05,2024,10,5,La Floresta,6500,6462
2024-10-05,2024,10,5,Los Cedros,7500,7528
2024-10-05,2024,10,5,Palermo,5500,5535
2024-10-05,2024,10,5,Córdoba,7500,7589
2024-10-06,2024,10,6,Santa Ana,9500,9367
2024-10-06,2024,10,6,La Floresta,6500,6448
2024-10-06,2024,10,6,Los Cedros,7500,7543
2024-10-06,2024,10,6,Palermo,5500,5417
2024-10-06,2024,10,6,Córdoba,7500,7604
2024-10-07,2024,10,0,Santa Ana,10500,10428
2024-10-07,2024,10,0,La Floresta,7500,7454
2024-10-07,2024,10,0,Los Cedros,8500,8292
2024-10-07,2024,10,0,Palermo,6500,6553
2024-10-07,2024,10,0,Córdoba,8500,8432
2024-10-08,2024,10,1,Santa Ana,11500,11553
2024-10-08,2024,10,1,La Floresta,8500,8590
2024-10-08,2024,10,1,Los Cedros,9500,9404
2024-10-08,2024,10,1,Palermo,7500,7496
2024-10-08,2024,10,1,Córdoba,9500,9449
2024-10-09,2024,10,2,Santa Ana,12000,12045
2024-10-09,2024,10,2,La Floresta,9000,8981
2024-10-09,2024,10,2,Los Cedros,10000,9941
2024-10-09,2024,10,2,Palermo,8000,8071
2024-10-09,2024,10,2,Córdoba,10000,10020
2024-10-10,2024,10,3,Santa Ana,11500,11368
2024-10-10,2024,10,3,La Floresta,8500,8415
2024-10-10,2024,10,3,Los Cedros,9500,9512
2024-10-10,2024,10,3,Palermo,7500,7558
2024-10-10,2024,10,3,Córdoba,9500,9357
2024-10-11,2024,10,4,Santa Ana,10500,10384
2024-10-11,2024,10,4,La Floresta,7500,7466
2024-10-11,2024,10,4,Los Cedros,8500,8380
2024-10-11,2024,10,4,Palermo,6500,6446
2024-10-11,2024,10,4,Córdoba,8500,8601
2024-10-12,2024,10,5,Santa Ana,9500,9588
2024-10-12,2024,10,5,La Floresta,6500,6453
2024-10-12,2024,10,5,Los Cedros,7500,7486
2024-10-12,2024,10,5,Palermo,5500,5442
2024-10-12,2024,10,5,Córdoba,7500,7496
2024-10-13,2024,10,6,Santa Ana,9500,9316
2024-10-13,2024,10,6,La Floresta,6500,6428
2024-10-13,2024,10,6,Los Cedros,7500,7414
2024-10-13,2024,10,6,Palermo,5500,5434
2024-10-13,2024,10,6,Córdoba,7500,7680
2024-10-14,2024,10,0,Santa Ana,10500,10456
2024-10-14,2024,10,0,La Floresta,7500,7303
2024-10-14,2024,10,0,Los Cedros,8500,8541
2024-10-14,2024,10,0,Palermo,6500,6671
2024-10-14,2024,10,0,Córdoba,8500,8553
2024-10-15,2024,10,1,Santa Ana,11500,11504
2024-10-15,2024,10,1,La Floresta,8500,8488
2024-10-15,2024,10,1,Los Cedros,9500,9560
2024-10-15,2024,10,1,Palermo,7500,7457
2024-10-15,2024,10,1,Córdoba,9500,9499
2024-10-16,2024,10,2,Santa Ana,12000,11881
2024-10-16,2024,10,2,La Floresta,9000,8909
2024-10-16,2024,10,2,Los Cedros,10000,10061
2024-10-16,2024,10,2,Palermo,8000,8010
2024-10-16,2024,10,2,Córdoba,10000,9994
2024-10-17,2024,10,3,Santa Ana,11500,11498
2024-10-17,2024,10,3,La Floresta,8500,8408
2024-10-17,2024,10,3,Los Cedros,9500,9550
2024-10-17,2024,10,3,Palermo,7500,7368
2024-10-17,2024,10,3,Córdoba,9500,9368
2024-10-18,2024,10,4,Santa Ana,10500,10508
2024-10-18,2024,10,4,La Floresta,7500,7522
2024-10-18,2024,10,4,Los Cedros,8500,8482
2024-10-18,2024,10,4,Palermo,6500,6544
2024-10-18,2024,10,4,Córdoba,8500,8356
2024-10-19,2024,10,5,Santa Ana,9500,9438
2024-10-19,2024,10,5,La Floresta,6500,6535
2024-10-19,2024,10,5,Los Cedros,7500,7586
2024-10-19,2024,10,5,Palermo,5500,5451
2024-10-19,2024,10,5,Córdoba,7500,7403
2024-10-20,2024,10,6,Santa Ana,9500,9553
2024-10-20,2024,10,6,La Floresta,6500,6344
2024-10-20,2024,10,6,Los Cedros,7500,7518
2024-10-20,2024,10,6,Palermo,5500,5471
2024-10-20,2024,10,6,Córdoba,7500,7409
2024-10-21,2024,10,0,Santa Ana,10500,10478
2024-10-21,2024,10,0,La Floresta,7500,7435
2024-10-21,2024,10,0,Los Cedros,8500,8496
2024-10-21,2024,10,0,Palermo,6500,6453
2024-10-21,2024,10,0,Córdoba,8500,8347
2024-10-22,2024,10,1,Santa Ana,11500,11396
2024-10-22,2024,10,1,La Floresta,8500,8471
2024-10-22,2024,10,1,Los Cedros,9500,9492
2024-10-22,2024,10,1,Palermo,7500,7369
2024-10-22,2024,10,1,Córdoba,9500,9546
2024-10-23,2024,10,2,Santa Ana,12000,11930
2024-10-23,2024,10,2,La Floresta,9000,8907
2024-10-23,2024,10,2,Los Cedros,10000,9909
2024-10-23,2024,10,2,Palermo,8000,7941
2024-10-23,2024,10,2,Córdoba,10000,10040
2024-10-24,2024,10,3,Santa Ana,11500,11364
2024-10-24,2024,10,3,La Floresta,8500,8457
2024-10-24,2024,10,3,Los Cedros,9500,9516
2024-10-24,2024,10,3,Palermo,7500,7538
2024-10-24,2024,10,3,Córdoba,9500,9510
2024-10-25,2024,10,4,Santa Ana,10500,10428
2024-10-25,2024,10,4,La Floresta,7500,7527
2024-10-25,2024,10,4,Los Cedros,8500,8422
2024-10-25,2024,10,4,Palermo,6500,6495
2024-10-25,2024,10,4,Córdoba,8500,8652
2024-10-26,2024,10,5,Santa Ana,9500,9464
2024-10-26,2024,10,5,La Floresta,6500,6590
2024-10-26,2024,10,5,Los Cedros,7500,7528
2024-10-26,2024,10,5,Palermo,5500,5576
2024-10-26,2024,10,5,Córdoba,7500,7613
2024-10-27,2024,10,6,Santa Ana,9500,9472
2024-10-27,2024,10,6,La Floresta,6500,6539
2024-10-27,2024,10,6,Los Cedros,7500,7613
2024-10-27,2024,10,6,Palermo,5500,5466
2024-10-27,2024,10,6,Córdoba,7500,7485
2024-10-28,2024,10,0,Santa Ana,10500,10472
2024-10-28,2024,10,0,La Floresta,7500,7480
2024-10-28,2024,10,0,Los Cedros,8500,8526
2024-10-28,2024,10,0,Palermo,6500,6384
2024-10-28,2024,10,0,Córdoba,8500,8456
2024-10-29,2024,10,1,Santa Ana,11500,11633
2024-10-29,2024,10,1,La Floresta,8500,8332
2024-10-29,2024,10,1,Los Cedros,9500,9412
2024-10-29,2024,10,1,Palermo,7500,7510
2024-10-29,2024,10,1,Córdoba,9500,9371
2024-10-30,2024,10,2,Santa Ana,12000,12017
2024-10-30,2024,10,2,La Floresta,9000,8977
2024-10-30,2024,10,2,Los Cedros,10000,10030
2024-10-30,2024,10,2,Palermo,8000,8028
2024-10-30,2024,10,2,Córdoba,10000,9936
2024-10-31,2024,10,3,Santa Ana,11500,11596
2024-10-31,2024,10,3,La Floresta,8500,8465
2024-10-31,2024,10,3,Los Cedros,9500,9517
2024-10-31,2024,10,3,Palermo,7500,7464
2024-10-31,2024,10,3,Córdoba,9500,9524
2024-11-01,2024,11,4,Santa Ana,10000,10040
2024-11-01,2024,11,4,La Floresta,7000,6860
2024-11-01,2024,11,4,Los Cedros,8000,7924
2024-11-01,2024,11,4,Palermo,6000,6088
2024-11-01,2024,11,4,Córdoba,8000,8081
2024-11-02,2024,11,5,Santa Ana,9000,8974
2024-11-02,2024,11,5,La Floresta,6000,5924
2024-11-02,2024,11,5,Los Cedros,7000,7022
2024-11-02,2024,11,5,Palermo,5000,4922
2024-11-02,2024,11,5,Córdoba,7000,7073
2024-11-03,2024,11,6,Santa Ana,9000,9102
2024-11-03,2024,11,6,La Floresta,6000,6167
2024-11-03,2024,11,6,Los Cedros,7000,7039
2024-11-03,2024,11,6,Palermo,5000,5027
2024-11-03,2024,11,6,Córdoba,7000,6916
2024-11-04,2024,11,0,Santa Ana,10000,10008
2024-11-04,2024,11,0,La Floresta,7000,7059
2024-11-04,2024,11,0,Los Cedros,8000,7874
2024-11-04,2024,11,0,Palermo,6000,6000
2024-11-04,2024,11,0,Córdoba,8000,8154
2024-11-05,2024,11,1,Santa Ana,11000,11109
2024-11-05,2024,11,1,La Floresta,8000,7966
2024-11-05,2024,11,1,Los Cedros,9000,8887
2024-11-05,2024,11,1,Palermo,7000,7019
2024-11-05,2024,11,1,Córdoba,9000,9160
2024-11-06,2024,11,2,Santa Ana,11500,11554
2024-11-06,2024,11,2,La Floresta,8500,8509
2024-11-06,2024,11,2,Los Cedros,9500,9477
2024-11-06,2024,11,2,Palermo,7500,7505
2024-11-06,2024,11,2,Córdoba,9500,9404
2024-11-07,2024,11,3,Santa Ana,11000,11071
2024-11-07,2024,11,3,La Floresta,8000,7918
2024-11-07,2024,11,3,Los Cedros,9000,9046
2024-11-07,2024,11,3,Palermo,7000,7019
2024-11-07,2024,11,3,Córdoba,9000,8950
2024-11-08,2024,11,4,Santa Ana,10000,9900
2024-11-08,2024,11,4,La Floresta,7000,6960
2024-11-08,2024,11,4,Los Cedros,8000,7951
2024-11-08,2024,11,4,Palermo,6000,6119
2024-11-08,2024,11,4,Córdoba,8000,7930
2024-11-09,2024,11,5,Santa Ana,9000,8950
2024-11-09,2024,11,5,La Floresta,6000,6096
2024-11-09,2024,11,5,Los Cedros,7000,6904
2024-11-09,2024,11,5,Palermo,5000,5003
2024-11-09,2024,11,5,Córdoba,7000,7120
2024-11-10,2024,11,6,Santa Ana,9000,9145
2024-11-10,2024,11,6,La Floresta,6000,5997
2024-11-10,2024,11,6,Los Cedros,7000,7041
2024-11-10,2024,11,6,Palermo,5000,4964
2024-11-10,2024,11,6,Córdoba,7000,6823
2024-11-11,2024,11,0,Santa Ana,10000,9986
2024-11-11,2024,11,0,La Floresta,7000,6985
2024-11-11,2024,11,0,Los Cedros,8000,7901
2024-11-11,2024,11,0,Palermo,6000,6003
2024-11-11,2024,11,0,Córdoba,8000,7953
2024-11-12,2024,11,1,Santa Ana,11000,10808
2024-11-12,2024,11,1,La Floresta,8000,7838
2024-11-12,2024,11,1,Los Cedros,9000,9073
2024-11-12,2024,11,1,Palermo,7000,7054
2024-11-12,2024,11,1,Córdoba,9000,8994
2024-11-13,2024,11,2,Santa Ana,11500,11592
2024-11-13,2024,11,2,La Floresta,8500,8462
2024-11-13,2024,11,2,Los Cedros,9500,9540
2024-11-13,2024,11,2,Palermo,7500,7613
2024-11-13,2024,11,2,Córdoba,9500,9581
2024-11-14,2024,11,3,Santa Ana,11000,11145
2024-11-14,2024,11,3,La Floresta,8000,8004
2024-11-14,2024,11,3,Los Cedros,9000,8829
2024-11-14,2024,11,3,Palermo,7000,7166
2024-11-14,2024,11,3,Córdoba,9000,9031
2024-11-15,2024,11,4,Santa Ana,10000,9843
2024-11-15,2024,11,4,La Floresta,7000,7063
2024-11-15,2024,11,4,Los Cedros,8000,7949
2024-11-15,2024,11,4,Palermo,6000,5859
2024-11-15,2024,11,4,Córdoba,8000,7934
2024-11-16,2024,11,5,Santa Ana,9000,9186
2024-11-16,2024,11,5,La Floresta,6000,5981
2024-11-16,2024,11,5,Los Cedros,7000,6962
2024-11-16,2024,11,5,Palermo,5000,5030
2024-11-16,2024,11,5,Córdoba,7000,6808
2024-11-17,2024,11,6,Santa Ana,9000,9014
2024-11-17,2024,11,6,La Floresta,6000,6008
2024-11-17,2024,11,6,Los Cedros,7000,6932
2024-11-17,2024,11,6,Palermo,5000,4871
2024-11-17,2024,11,6,Córdoba,7000,6928
2024-11-18,2024,11,0,Santa Ana,10000,9979
2024-11-18,2024,11,0,La Floresta,7000,7013
2024-11-18,2024,11,0,Los Cedros,8000,8138
2024-11-18,2024,11,0,Palermo,6000,5880
2024-11-18,2024,11,0,Córdoba,8000,8171
2024-11-19,2024,11,1,Santa Ana,11000,11008
2024-11-19,2024,11,1,La Floresta,8000,7854
2024-11-19,2024,11,1,Los Cedros,9000,9157
2024-11-19,2024,11,1,Palermo,7000,7040
2024-11-19,2024,11,1,Córdoba,9000,9028
2024-11-20,2024,11,2,Santa Ana,11500,11576
2024-11-20,2024,11,2,La Floresta,8500,8490
2024-11-20,2024,11,2,Los Cedros,9500,9395
2024-11-20,2024,11,2,Palermo,7500,7449
2024-11-20,2024,11,2,Córdoba,9500,9389
2024-11-21,2024,11,3,Santa Ana,11000,10863
2024-11-21,2024,11,3,La Floresta,8000,7931
2024-11-21,2024,11,3,Los Cedros,9000,8932
2024-11-21,2024,11,3,Palermo,7000,7121
2024-11-21,2024,11,3,Córdoba,9000,9031
2024-11-22,2024,11,4,Santa Ana,10000,9969
2024-11-22,2024,11,4,La Floresta,7000,7039
2024-11-22,2024,11,4,Los Cedros,8000,7942
2024-11-22,2024,11,4,Palermo,6000,5884
2024-11-22,2024,11,4,Córdoba,8000,8001
2024-11-23,2024,11,5,Santa Ana,9000,8927
2024-11-23,2024,11,5,La Floresta,6000,5962
2024-11-23,2024,11,5,Los Cedros,7000,6961
2024-11-23,2024,11,5,Palermo,5000,5105
2024-11-23,2024,11,5,Córdoba,7000,6989
2024-11-24,2024,11,6,Santa Ana,9000,9128
2024-11-24,2024,11,6,La Floresta,6000,6165
2024-11-24,2024,11,6,Los Cedros,7000,6961
2024-11-24,2024,11,6,Palermo,5000,5010
2024-11-24,2024,11,6,Córdoba,7000,6983
2024-11-25,2024,11,0,Santa Ana,10000,10068
2024-11-25,2024,11,0,La Floresta,7000,7165
2024-11-25,2024,11,0,Los Cedros,8000,7927
2024-11-25,2024,11,0,Palermo,6000,5791
2024-11-25,2024,11,0,Córdoba,8000,7875
2024-11-26,2024,11,1,Santa Ana,11000,11069
2024-11-26,2024,11,1,La Floresta,8000,7934
2024-11-26,2024,11,1,Los Cedros,9000,8919
2024-11-26,2024,11,1,Palermo,7000,6876
2024-11-26,2024,11,1,Córdoba,9000,8921
2024-11-27,2024,11,2,Santa Ana,11500,11420
2024-11-27,2024,11,2,La Floresta,8500,8645
2024-11-27,2024,11,2,Los Cedros,9500,9459
2024-11-27,2024,11,2,Palermo,7500,7478
2024-11-27,2024,11,2,Córdoba,9500,9487
2024-11-28,2024,11,3,Santa Ana,11000,11222
2024-11-28,2024,11,3,La Floresta,8000,8015
2024-11-28,2024,11,3,Los Cedros,9000,8910
2024-11-28,2024,11,3,Palermo,7000,6923
2024-11-28,2024,11,3,Córdoba,9000,8892
2024-11-29,2024,11,4,Santa Ana,10000,10030
2024-11-29,2024,11,4,La Floresta,7000,6972
2024-11-29,2024,11,4,Los Cedros,8000,8017
2024-11-29,2024,11,4,Palermo,6000,5853
2024-11-29,2024,11,4,Córdoba,8000,8093
2024-11-30,2024,11,5,Santa Ana,9000,9103
2024-11-30,2024,11,5,La Floresta,6000,5894
2024-11-30,2024,11,5,Los Cedros,7000,6951
2024-11-30,2024,11,5,Palermo,5000,5064
2024-11-30,2024,11,5,Córdoba,7000,6999
2024-12-01,2024,12,6,Santa Ana,8500,8476
2024-12-01,2024,12,6,La Floresta,5500,5407
2024-12-01,2024,12,6,Los Cedros,6500,6328
2024-12-01,2024,12,6,Palermo,4500,4434
2024-12-01,2024,12,6,Córdoba,6500,6467
2024-12-02,2024,12,0,Santa Ana,9500,9610
2024-12-02,2024,12,0,La Floresta,6500,6664
2024-12-02,2024,12,0,Los Cedros,7500,7509
2024-12-02,2024,12,0,Palermo,5500,5533
2024-12-02,2024,12,0,Córdoba,7500,7537
2024-12-03,2024,12,1,Santa Ana,10500,10278
2024-12-03,2024,12,1,La Floresta,7500,7512
2024-12-03,2024,12,1,Los Cedros,8500,8364
2024-12-03,2024,12,1,Palermo,6500,6427
2024-12-03,2024,12,1,Córdoba,8500,8450
2024-12-04,2024,12,2,Santa Ana,11000,10876
2024-12-04,2024,12,2,La Floresta,8000,8085
2024-12-04,2024,12,2,Los Cedros,9000,8997
2024-12-04,2024,12,2,Palermo,7000,7051
2024-12-04,2024,12,2,Córdoba,9000,8930
2024-12-05,2024,12,3,Santa Ana,10500,10522
2024-12-05,2024,12,3,La Floresta,7500,7440
2024-12-05,2024,12,3,Los Cedros,8500,8381
2024-12-05,2024,12,3,Palermo,6500,6476
2024-12-05,2024,12,3,Córdoba,8500,8626
2024-12-06,2024,12,4,Santa Ana,9500,9510
2024-12-06,2024,12,4,La Floresta,6500,6543
2024-12-06,2024,12,4,Los Cedros,7500,7378
2024-12-06,2024,12,4,Palermo,5500,5532
2024-12-06,2024,12,4,Córdoba,7500,7410
2024-12-07,2024,12,5,Santa Ana,8500,8688
2024-12-07,2024,12,5,La Floresta,5500,5589
2024-12-07,2024,12,5,Los Cedros,6500,6568
2024-12-07,2024,12,5,Palermo,4500,4570
2024-12-07,2024,12,5,Córdoba,6500,6522
2024-12-08,2024,12,6,Santa Ana,8500,8434
2024-12-08,2024,12,6,La Floresta,5500,5502
2024-12-08,2024,12,6,Los Cedros,6500,6467
2024-12-08,2024,12,6,Palermo,4500,4474
2024-12-08,2024,12,6,Córdoba,6500,6623
2024-12-09,2024,12,0,Santa Ana,9500,9467
2024-12-09,2024,12,0,La Floresta,6500,6529
2024-12-09,2024,12,0,Los Cedros,7500,7664
2024-12-09,2024,12,0,Palermo,5500,5668
2024-12-09,2024,12,0,Córdoba,7500,7525
2024-12-10,2024,12,1,Santa Ana,10500,10650
2024-12-10,2024,12,1,La Floresta,7500,7543
2024-12-10,2024,12,1,Los Cedros,8500,8391
2024-12-10,2024,12,1,Palermo,6500,6609
2024-12-10,2024,12,1,Córdoba,8500,8380
2024-12-11,2024,12,2,Santa Ana,11000,11029
2024-12-11,2024,12,2,La Floresta,8000,7940
2024-12-11,2024,12,2,Los Cedros,9000,8978
2024-12-11,2024,12,2,Palermo,7000,6906
2024-12-11,2024,12,2,Córdoba,9000,9004
2024-12-12,2024,12,3,Santa Ana,10500,10679
2024-12-12,2024,12,3,La Floresta,7500,7560
2024-12-12,2024,12,3,Los Cedros,8500,8413
2024-12-12,2024,12,3,Palermo,6500,6545
2024-12-12,2024,12,3,Córdoba,8500,8484
2024-12-13,2024,12,4,Santa Ana,9500,9586
2024-12-13,2024,12,4,La Floresta,6500,6574
2024-12-13,2024,12,4,Los Cedros,7500,7539
2024-12-13,2024,12,4,Palermo,5500,5450
2024-12-13,2024,12,4,Córdoba,7500,7380
2024-12-14,2024,12,5,Santa Ana,8500,8416
2024-12-14,2024,12,5,La Floresta,5500,5618
2024-12-14,2024,12,5,Los Cedros,6500,6553
2024-12-14,2024,12,5,Palermo,4500,4396
2024-12-14,2024,12,5,Córdoba,6500,6516
2024-12-15,2024,12,6,Santa Ana,8500,8572
2024-12-15,2024,12,6,La Floresta,5500,5542
2024-12-15,2024,12,6,Los Cedros,6500,6591
2024-12-15,2024,12,6,Palermo,4500,4526
2024-12-15,2024,12,6,Córdoba,6500,6542
2024-12-16,2024,12,0,Santa Ana,9500,9493
2024-12-16,2024,12,0,La Floresta,6500,6490
2024-12-16,2024,12,0,Los Cedros,7500,7499
2024-12-16,2024,12,0,Palermo,5500,5571
2024-12-16,2024,12,0,Córdoba,7500,7428
2024-12-17,2024,12,1,Santa Ana,10500,10609
2024-12-17,2024,12,1,La Floresta,7500,7506
2024-12-17,2024,12,1,Los Cedros,8500,8461
2024-12-17,2024,12,1,Palermo,6500,6437
2024-12-17,2024,12,1,Córdoba,8500,8585
2024-12-18,2024,12,2,Santa Ana,11000,10928
2024-12-18,2024,12,2,La Floresta,8000,7960
2024-12-18,2024,12,2,Los Cedros,9000,8987
2024-12-18,2024,12,2,Palermo,7000,7051
2024-12-18,2024,12,2,Córdoba,9000,9123
2024-12-19,2024,12,3,Santa Ana,10500,10365
2024-12-19,2024,12,3,La Floresta,7500,7583
2024-12-19,2024,12,3,Los Cedros,8500,8456
2024-12-19,2024,12,3,Palermo,6500,6496
2024-12-19,2024,12,3,Córdoba,8500,8535
2024-12-20,2024,12,4,Santa Ana,9500,9717
2024-12-20,2024,12,4,La Floresta,6500,6732
2024-12-20,2024,12,4,Los Cedros,7500,7495
2024-12-20,2024,12,4,Palermo,5500,5489
2024-12-20,2024,12,4,Córdoba,7500,7484
2024-12-21,2024,12,5,Santa Ana,8500,8564
2024-12-21,2024,12,5,La Floresta,5500,5581
2024-12-21,2024,12,5,Los Cedros,6500,6525
2024-12-21,2024,12,5,Palermo,4500,4475
2024-12-21,2024,12,5,Córdoba,6500,6456
2024-12-22,2024,12,6,Santa Ana,8500,8417
2024-12-22,2024,12,6,La Floresta,5500,5540
2024-12-22,2024,12,6,Los Cedros,6500,6684
2024-12-22,2024,12,6,Palermo,4500,4584
2024-12-22,2024,12,6,Córdoba,6500,6520
2024-12-23,2024,12,0,Santa Ana,9500,9509
2024-12-23,2024,12,0,La Floresta,6500,6364
2024-12-23,2024,12,0,Los Cedros,7500,7485
2024-12-23,2024,12,0,Palermo,5500,5476
2024-12-23,2024,12,0,Córdoba,7500,7583
2024-12-24,2024,12,1,Santa Ana,10500,10402
2024-12-24,2024,12,1,La Floresta,7500,7563
2024-12-24,2024,12,1,Los Cedros,8500,8500
2024-12-24,2024,12,1,Palermo,6500,6479
2024-12-24,2024,12,1,Córdoba,8500,8564
2024-12-25,2024,12,2,Santa Ana,11000,10887
2024-12-25,2024,12,2,La Floresta,8000,7944
2024-12-25,2024,12,2,Los Cedros,9000,8869
2024-12-25,2024,12,2,Palermo,7000,6946
2024-12-25,2024,12,2,Córdoba,9000,8875
2024-12-26,2024,12,3,Santa Ana,10500,10631
2024-12-26,2024,12,3,La Floresta,7500,7575
2024-12-26,2024,12,3,Los Cedros,8500,8549
2024-12-26,2024,12,3,Palermo,6500,6476
2024-12-26,2024,12,3,Córdoba,8500,8510
2024-12-27,2024,12,4,Santa Ana,9500,9368
2024-12-27,2024,12,4,La Floresta,6500,6534
2024-12-27,2024,12,4,Los Cedros,7500,7699
2024-12-27,2024,12,4,Palermo,5500,5457
2024-12-27,2024,12,4,Córdoba,7500,7454
2024-12-28,2024,12,5,Santa Ana,8500,8509
2024-12-28,2024,12,5,La Floresta,5500,5390
2024-12-28,2024,12,5,Los Cedros,6500,6575
2024-12-28,2024,12,5,Palermo,4500,4542
2024-12-28,2024,12,5,Córdoba,6500,6477
2024-12-29,2024,12,6,Santa Ana,8500,8751
2024-12-29,2024,12,6,La Floresta,5500,5483
2024-12-29,2024,12,6,Los Cedros,6500,6471
2024-12-29,2024,12,6,Palermo,4500,4352
2024-12-29,2024,12,6,Córdoba,6500,6485
2024-12-30,2024,12,0,Santa Ana,9500,9599
2024-12-30,2024,12,0,La Floresta,6500,6497
2024-12-30,2024,12,0,Los Cedros,7500,7534
2024-12-30,2024,12,0,Palermo,5500,5440
2024-12-30,2024,12,0,Córdoba,7500,7276
2024-12-31,2024,12,1,Santa Ana,10500,10436
2024-12-31,2024,12,1,La Floresta,7500,7505
2024-12-31,2024,12,1,Los Cedros,8500,8621
2024-12-31,2024,12,1,Palermo,6500,6461
2024-12-31,2024,12,1,Córdoba,8500,8468
2025-01-01,2025,1,2,Santa Ana,11500,11556
2025-01-01,2025,1,2,La Floresta,8500,8520
2025-01-01,2025,1,2,Los Cedros,9500,9404
2025-01-01,2025,1,2,Palermo,7500,7671
2025-01-01,2025,1,2,Córdoba,9500,9546
2025-01-02,2025,1,3,Santa Ana,11000,10862
2025-01-02,2025,1,3,La Floresta,8000,7949
2025-01-02,2025,1,3,Los Cedros,9000,8899
2025-01-02,2025,1,3,Palermo,7000,6971
2025-01-02,2025,1,3,Córdoba,9000,9017
2025-01-03,2025,1,4,Santa Ana,10000,9939
2025-01-03,2025,1,4,La Floresta,7000,7109
2025-01-03,2025,1,4,Los Cedros,8000,7862
2025-01-03,2025,1,4,Palermo,6000,5966
2025-01-03,2025,1,4,Córdoba,8000,7964
2025-01-04,2025,1,5,Santa Ana,9000,9024
2025-01-04,2025,1,5,La Floresta,6000,5927
2025-01-04,2025,1,5,Los Cedros,7000,7078
2025-01-04,2025,1,5,Palermo,5000,4891
2025-01-04,2025,1,5,Córdoba,7000,7050
2025-01-05,2025,1,6,Santa Ana,9000,9035
2025-01-05,2025,1,6,La Floresta,6000,6048
2025-01-05,2025,1,6,Los Cedros,7000,6959
2025-01-05,2025,1,6,Palermo,5000,4937
2025-01-05,2025,1,6,Córdoba,7000,7137
2025-01-06,2025,1,0,Santa Ana,10000,10174
2025-01-06,2025,1,0,La Floresta,7000,6979
2025-01-06,2025,1,0,Los Cedros,8000,8029
2025-01-06,2025,1,0,Palermo,6000,5872
2025-01-06,2025,1,0,Córdoba,8000,8071
2025-01-07,2025,1,1,Santa Ana,11000,11107
2025-01-07,2025,1,1,La Floresta,8000,8041
2025-01-07,2025,1,1,Los Cedros,9000,9030
2025-01-07,2025,1,1,Palermo,7000,6962
2025-01-07,2025,1,1,Córdoba,9000,8823
2025-01-08,2025,1,2,Santa Ana,11500,11506
2025-01-08,2025,1,2,La Floresta,8500,8502
2025-01-08,2025,1,2,Los Cedros,9500,9472
2025-01-08,2025,1,2,Palermo,7500,7614
2025-01-08,2025,1,2,Córdoba,9500,9524
2025-01-09,2025,1,3,Santa Ana,11000,10983
2025-01-09,2025,1,3,La Floresta,8000,7839
2025-01-09,2025,1,3,Los Cedros,9000,8825
2025-01-09,2025,1,3,Palermo,7000,7070
2025-01-09,2025,1,3,Córdoba,9000,9032
2025-01-10,2025,1,4,Santa Ana,10000,10090
2025-01-10,2025,1,4,La Floresta,7000,7052
2025-01-10,2025,1,4,Los Cedros,8000,7768
2025-01-10,2025,1,4,Palermo,6000,5919
2025-01-10,2025,1,4,Córdoba,8000,7979
2025-01-11,2025,1,5,Santa Ana,9000,8994
2025-01-11,2025,1,5,La Floresta,6000,5977
2025-01-11,2025,1,5,Los Cedros,7000,7107
2025-01-11,2025,1,5,Palermo,5000,5086
2025-01-11,2025,1,5,Córdoba,7000,6892
2025-01-12,2025,1,6,Santa Ana,9000,8912
2025-01-12,2025,1,6,La Floresta,6000,5850
2025-01-12,2025,1,6,Los Cedros,7000,6889
2025-01-12,2025,1,6,Palermo,5000,5089
2025-01-12,2025,1,6,Córdoba,7000,7062
2025-01-13,2025,1,0,Santa Ana,10000,10096
2025-01-13,2025,1,0,La Floresta,7000,7075
2025-01-13,2025,1,0,Los Cedros,8000,8184
2025-01-13,2025,1,0,Palermo,6000,5992
2025-01-13,2025,1,0,Córdoba,8000,8093
2025-01-14,2025,1,1,Santa Ana,11000,10891
2025-01-14,2025,1,1,La Floresta,8000,8089
2025-01-14,2025,1,1,Los Cedros,9000,8991
2025-01-14,2025,1,1,Palermo,7000,7090
2025-01-14,2025,1,1,Córdoba,9000,9113
2025-01-15,2025,1,2,Santa Ana,11500,11397
2025-01-15,2025,1,2,La Floresta,8500,8440
2025-01-15,2025,1,2,Los Cedros,9500,9283
